19.415533333,44.297666667,"Miletina Sokolske planine 919"
19.44215,44.29045,"Jašarov breg Sokolske planine 912"
19.463766667,44.2631,"Veliki vis Sokolske planine 909"
19.377583333,44.32565,"Čardak Sokolske planine 882"
19.38375,44.3227,"Ravna gora Sokolske planine 881"
19.38105,44.304033333,"Stranjsko brdo Sokolske planine 862"
19.389666667,44.29275,"Dragišin ostenjak Sokolske planine 857"
19.361683333,44.33835,"Marinkov kamen Sokolske planine 829"
19.4882,44.276716667,"Dražnica Sokolske planine 829"
19.475916667,44.289,"Karanovac Sokolske planine 816"
19.4031,44.282216667,"Sklop Sokolske planine 814"
19.367316667,44.277566667,"Čuver Sokolske planine 752"
19.43535,44.267533333,"Kalkan Sokolske planine 666"
19.409716667,44.258433333,"Kutanj Sokolske planine 600"
19.983183333,44.014433333,"Veliki Subjel Subjel 924"
20.181966667,44.121116667,"Suvobor Suvobor 866"
20.206316667,44.138666667,"Grukovica Suvobor 848"
20.18355,44.130216667,"Veliki Šiljak Suvobor 848"
20.225133333,44.136333333,"Rajac   Suvobor 847"
20.20285,44.102933333,"Danilov vrh Suvobor 842"
20.21175,44.124,"Crni vrh Suvobor 822"
20.166666667,44.12385,"Gorice Suvobor 815"
20.234866667,44.11595,"Grašac Suvobor 810"
20.21255,44.127933333,"Veliki vis Suvobor 800"
20.199966667,44.126466667,"Dobro brdo Suvobor 794"
20.235366667,44.090583333,"Krst Suvobor 793"
20.181216667,44.136866667,"Kremenje Suvobor 786"
20.176583333,44.14785,"Gučevo Suvobor 767"
20.262333333,44.13815,"Debelo brdo Suvobor 745"
20.189216667,44.1138,"Mali Suvobor Suvobor 743"
20.201683333,44.082083333,"Drenov vrh Suvobor 742"
20.139333333,44.12535,"Suvobor 736"
20.2732,44.145283333,"Lipovača Suvobor 702"
20.1473,44.084716667,"Suvobor 692"
20.142066667,44.075666667,"Pogled Suvobor 670"
20.134933333,44.1356,"Miličin vrh Suvobor 661"
20.31135,44.141816667,"Prostruga Suvobor 610"
20.155216667,44.151783333,"Repino brdo Suvobor 588"
20.248133333,44.115333333,"Veliki Stoviš Suvobor (G. Banjani) 787"
20.253266667,44.090733333,"Čikinac Suvobor (Koštunići Teočin) 723"
20.218583333,44.065716667,"Krst Suvobor (Koštunići) 641"
20.237516667,44.061033333,"Brkovića glava Suvobor (Koštunići)  649"
20.260833333,44.104483333,"Ruda glava Suvobor (Polom) 582"
20.210116667,44.167983333,"Čardak Suvobor (Slavkovica) 645"
20.248516667,44.13395,"Suvobor Rajac 766"
20.16955,44.1175,"Mujovac Suvobor Ravna gora 805"
20.153166667,44.103566667,"Babina glava Suvobor Ravna gora 787"
19.63105,44.100683333,"Svilena stena Svilena stena Azbukovica Podrinje 1231"
19.619866667,44.103683333,"Rid  Svilena stena Azbukovica Podrinje 1231"
